21:00:00,22:00:00,8/9/2011,Operation Osmin,Drew,Baller Blowout: Somebody call a doctor! This time Osmin’s pushing his recruit so far that the paramedics have to come to the rescue. Watch what happens when New York baller Drew gets slam dunked by the world’s most psychotic trainer!,1:00,,,,,OO106
22:00:00,23:00:00,8/9/2011,Operation Osmin,Adriana,"Adriana is an art gallery owner and socialite.  At first glance, she seems to be in great shape but she hides a secret:  belly flab!  Osmin and Adriana butt heads when her fitness regime includes climbing trees and Extreme Housework—a challenge for this REAL Housewife who never cleans her own house!",1:00,,,,,OO105
23:00:00,23:30:00,8/9/2011,In Living Color,Black People Awards,,0:30,,,,,ILC404
23:30:00,0:00:00,8/9/2011,In Living Color,Trail Mix-a-Lot,,0:30,,,,,ILC405
0:00:00,1:00:00,8/9/2011,Operation Osmin,Drew,Baller Blowout: Somebody call a doctor! This time Osmin’s pushing his recruit so far that the paramedics have to come to the rescue. Watch what happens when New York baller Drew gets slam dunked by the world’s most psychotic trainer!,1:00,,,,,OO106
1:00:00,2:00:00,8/9/2011,Operation Osmin,Adriana,"Adriana is an art gallery owner and socialite.  At first glance, she seems to be in great shape but she hides a secret:  belly flab!  Osmin and Adriana butt heads when her fitness regime includes climbing trees and Extreme Housework—a challenge for this REAL Housewife who never cleans her own house!",1:00,,,,,OO105
2:00:00,3:00:00,8/9/2011,Miami Ink,Skate or Die!,"Yoji's been bulking up with workouts and weight gainer to combat Ami's bullying. And when mixed martial arts fighter, Paul Buentello offers to help him train, Yoji's in for a serious beat down in the ring",1:00,,,,,MI310
3:00:00,3:30:00,8/9/2011,Adrenalina,The X-Dance Factor,"While in Utah, Pablo and Zalman try to get their movie in an action sports film festival while Belkys plays red carpet reporter at Sundance.",0:30,,,,,ADR513R
3:30:00,4:00:00,8/9/2011,Adrenalina,Colombia Surf,Colombia is the background for this adventure on Adrenalina where Pablo and Zalman attend a freestyle motocross demo then take a boat to an ecolodge in the middle of the jungle to find the perfect waves.,0:30,,,,,ADR514R
4:00:00,4:30:00,8/9/2011,Paid Program,,,0:30,,,,,
4:30:00,5:00:00,8/9/2011,Paid Program,,,0:30,,,,,
5:00:00,5:30:00,8/9/2011,Paid Program,,,0:30,,,,,
5:30:00,6:00:00,8/9/2011,Paid Program,,,0:30,,,,,
6:00:00,6:30:00,8/10/2011,Paid Program,,,0:30,,,,,
6:30:00,7:00:00,8/10/2011,Paid Program,,,0:30,,,,,
7:00:00,7:30:00,8/10/2011,Paid Program,,,0:30,,,,,
7:30:00,8:00:00,8/10/2011,Paid Program,,,0:30,,,,,
8:00:00,9:00:00,8/10/2011,Fame,A Friend In Need,"Jim Hamilton, a blind substitute teacher who arrived to the school to produce a play, gets a crush on Lydia.",1:00,,,,,FAM319
9:00:00,9:30:00,8/10/2011,Cristina's Court,Roberts v Roberts,,0:30,,,,,CC3CC075
9:30:00,10:00:00,8/10/2011,Cristina's Court,Gibson v Rauth,,0:30,,,,,CC3CC076
10:00:00,11:00:00,8/10/2011,Operation Osmin,Adriana,"Adriana is an art gallery owner and socialite.  At first glance, she seems to be in great shape but she hides a secret:  belly flab!  Osmin and Adriana butt heads when her fitness regime includes climbing trees and Extreme Housework—a challenge for this REAL Housewife who never cleans her own house!",1:00,,,,,OO105
11:00:00,12:00:00,8/10/2011,Operation Osmin,Drew,Baller Blowout: Somebody call a doctor! This time Osmin’s pushing his recruit so far that the paramedics have to come to the rescue. Watch what happens when New York baller Drew gets slam dunked by the world’s most psychotic trainer!,1:00,,,,,OO106
12:00:00,12:30:00,8/10/2011,Adrenalina,The X-Dance Factor,"While in Utah, Pablo and Zalman try to get their movie in an action sports film festival while Belkys plays red carpet reporter at Sundance.",0:30,,,,,ADR513R
12:30:00,13:00:00,8/10/2011,Adrenalina,Colombia Surf,Colombia is the background for this adventure on Adrenalina where Pablo and Zalman attend a freestyle motocross demo then take a boat to an ecolodge in the middle of the jungle to find the perfect waves.,0:30,,,,,ADR514R
13:00:00,14:00:00,8/10/2011,Operation Osmin,Adriana,"Adriana is an art gallery owner and socialite.  At first glance, she seems to be in great shape but she hides a secret:  belly flab!  Osmin and Adriana butt heads when her fitness regime includes climbing trees and Extreme Housework—a challenge for this REAL Housewife who never cleans her own house!",1:00,,,,,OO105
14:00:00,15:00:00,8/10/2011,Operation Osmin,Drew,Baller Blowout: Somebody call a doctor! This time Osmin’s pushing his recruit so far that the paramedics have to come to the rescue. Watch what happens when New York baller Drew gets slam dunked by the world’s most psychotic trainer!,1:00,,,,,OO106
15:00:00,16:00:00,8/10/2011,Miami Ink,Speed Racer,"Ami sends Nunez to drag racing school to cure him of his inner 'speed demon' and his pile of speeding tickets. He's a natural, and shows us what he's made of in a head-to-head race against a pro driver.Miss Kim drops in for a guest spot at Miami Ink.",1:00,,,,,MI311
16:00:00,17:00:00,8/10/2011,Fame,A Friend In Need,"Jim Hamilton, a blind substitute teacher who arrived to the school to produce a play, gets a crush on Lydia.",1:00,,,,,FAM319
17:00:00,17:30:00,8/10/2011,Cristina's Court,Roberts v Roberts,,0:30,,,,,CC3CC075
17:30:00,18:00:00,8/10/2011,Cristina's Court,Gibson v Rauth,,0:30,,,,,CC3CC076
18:00:00,19:00:00,8/10/2011,Miami Ink,Speed Racer,"Ami sends Nunez to drag racing school to cure him of his inner 'speed demon' and his pile of speeding tickets. He's a natural, and shows us what he's made of in a head-to-head race against a pro driver.Miss Kim drops in for a guest spot at Miami Ink.",1:00,,,,,MI311
19:00:00,20:00:00,8/10/2011,Miami Ink,Makin' the Big Leagues,Ami and Nunez help out the home team by creating a temporary tattoo design for the Florida Marlins and their skills get put to a major league test when the Marlins ask them to throw out the first pitch.,1:00,,,,,MI312
20:00:00,20:30:00,8/10/2011,In Living Color,Anton Returns,,0:30,,,,,ILC406
20:30:00,21:00:00,8/10/2011,In Living Color,Homey and Son,,0:30,,,,,ILC407
21:00:00,22:00:00,8/10/2011,NYPD Blue,Ice Follies,,1:00,,,,,NYPD109
22:00:00,23:00:00,8/10/2011,Hill Street Blues,"I Never Promised You A Rose, Marvin",,1:00,,,,,HSB111
23:00:00,23:30:00,8/10/2011,In Living Color,Anton Returns,,0:30,,,,,ILC406
23:30:00,0:00:00,8/10/2011,In Living Color,Homey and Son,,0:30,,,,,ILC407
0:00:00,1:00:00,8/10/2011,NYPD Blue,Ice Follies,,1:00,,,,,NYPD109
1:00:00,2:00:00,8/10/2011,Hill Street Blues,"I Never Promised You A Rose, Marvin",,1:00,,,,,HSB111
2:00:00,3:00:00,8/10/2011,Miami Ink,Makin' the Big Leagues,Ami and Nunez help out the home team by creating a temporary tattoo design for the Florida Marlins and their skills get put to a major league test when the Marlins ask them to throw out the first pitch.,1:00,,,,,MI312
3:00:00,3:30:00,8/10/2011,Latino 101,My First...,"Stroll down memory lane with LATINO 101 as we reminisce about our first job, our first love, our first ass whooping and the first time we got some!",0:30,,,,,LAT207R
3:30:00,4:00:00,8/10/2011,Latino 101,Not Quite Latino,"It’s a great big world out there and Latinos love to embrace it all...  Find out why we love the American past-time, what’s up with the Morrissey connection and which white people we secretly have a crush on.",0:30,,,,,LAT208R
4:00:00,4:30:00,8/10/2011,Paid Program,,,0:30,,,,,
4:30:00,5:00:00,8/10/2011,Paid Program,,,0:30,,,,,
5:00:00,5:30:00,8/10/2011,Paid Program,,,0:30,,,,,
5:30:00,6:00:00,8/10/2011,Paid Program,,,0:30,,,,,
6:00:00,6:30:00,8/11/2011,Paid Program,,,0:30,,,,,
6:30:00,7:00:00,8/11/2011,Paid Program,,,0:30,,,,,
7:00:00,7:30:00,8/11/2011,Paid Program,,,0:30,,,,,
7:30:00,8:00:00,8/11/2011,Paid Program,,,0:30,,,,,
8:00:00,9:00:00,8/11/2011,Fame,The Deal,"Mr. Shorofsky has a secret meeting with Mrs Berg. Bruno is caught in a trap when Caruso's landlord named Sal Di Angelo threatens to turn the coffee house into a parking lot unless Alisha Morgan, Sal's young opera singer friend, is accepted into the school.",1:00,,,,,FAM320
9:00:00,9:30:00,8/11/2011,Cristina's Court,Hawthorne v Okoye,,0:30,,,,,CC3CC077
9:30:00,10:00:00,8/11/2011,Cristina's Court,Brown v Brown,,0:30,,,,,CC3CC078
10:00:00,10:30:00,8/11/2011,Adrenalina,New York Skate of Mind,Pablo and Zalman go to the Big Apple where they hook up with the 5boro crew to find the best BMX and skate spots in the streets of New York City.,0:30,,,,,ADR515R2
10:30:00,11:00:00,8/11/2011,Adrenalina,Cuba Libre,"Pablo and Zalman travel to Miami to capture the culture of the city as well as one of the most dangerous activities in the water, Freediving. Cuban local, Chris Perez and his dive master, Martin Stepanek show off their skills and  Pablo will scuba-dive to great depths and capture the sport on tape.",0:30,,,,,ADR516R
11:00:00,12:00:00,8/11/2011,Prison Break,Dead Fall,"With the $5 million gone and the plice closing in, Michael and Sucre's only chance of escape is across the river, but the water conceals a deadly trap.  Lincoln reunites with LJ and Sara and Kellerman race to piece together the clues Michael left behind.",1:00,,,,,PBK208
12:00:00,13:00:00,8/11/2011,Prison Break,Unearthed,Michael pays a visit to Mahone's ex-wife and pieces together his dark secret.  Bellick ambushes T-Bag and he'll stop at nothing to learn where the money is.  Lincoln and LJ appear to come to the end of the line.,1:00,,,,,PBK209
13:00:00,14:00:00,8/11/2011,Prison Break,Dead Fall,"With the $5 million gone and the plice closing in, Michael and Sucre's only chance of escape is across the river, but the water conceals a deadly trap.  Lincoln reunites with LJ and Sara and Kellerman race to piece together the clues Michael left behind.",1:00,,,,,PBK208
14:00:00,15:00:00,8/11/2011,Prison Break,Unearthed,Michael pays a visit to Mahone's ex-wife and pieces together his dark secret.  Bellick ambushes T-Bag and he'll stop at nothing to learn where the money is.  Lincoln and LJ appear to come to the end of the line.,1:00,,,,,PBK209
15:00:00,16:00:00,8/11/2011,Miami Ink,Through Thick and Thin,"This week, Ami and Nunez perform their 'civic duty' by judging a bikini contest, and the good times continues when Ami's kooky new client, Joni, who wants one of her artworks tattooed on her back.",1:00,,,,,MI313
16:00:00,17:00:00,8/11/2011,Fame,The Deal,"Mr. Shorofsky has a secret meeting with Mrs Berg. Bruno is caught in a trap when Caruso's landlord named Sal Di Angelo threatens to turn the coffee house into a parking lot unless Alisha Morgan, Sal's young opera singer friend, is accepted into the school.",1:00,,,,,FAM320
17:00:00,17:30:00,8/11/2011,Cristina's Court,Hawthorne v Okoye,,0:30,,,,,CC3CC077
17:30:00,18:00:00,8/11/2011,Cristina's Court,Brown v Brown,,0:30,,,,,CC3CC078
18:00:00,19:00:00,8/11/2011,Miami Ink,Through Thick and Thin,"This week, Ami and Nunez perform their 'civic duty' by judging a bikini contest, and the good times continues when Ami's kooky new client, Joni, who wants one of her artworks tattooed on her back.",1:00,,,,,MI313
19:00:00,20:00:00,8/11/2011,Miami Ink,Make or Break,"Things are in chaos at Miami Ink.  To put things back on track, Ami gets onboard with Nunez's plan for a new shop, and Darren's surprise return from an extended trip to help out family adds to the good vibe.",1:00,,,,,MI314
20:00:00,20:30:00,8/11/2011,In Living Color,Handi-Man Returns,,0:30,,,,,ILC408
20:30:00,21:00:00,8/11/2011,In Living Color,Men on Cooking,,0:30,,,,,ILC409
21:00:00,23:00:00,8/11/2011,nuvo TV Cinema:,Luminarias,"Four professional women meet at an East Los Angeles restaurant called Luminarias to share secrets about their careers, love, family, and sex.",2:00,Drama,,,,BS02498
23:00:00,23:30:00,8/11/2011,In Living Color,Handi-Man Returns,,0:30,,,,,ILC408
23:30:00,0:00:00,8/11/2011,In Living Color,Men on Cooking,,0:30,,,,,ILC409
0:00:00,2:00:00,8/11/2011,nuvo TV Cinema:,Luminarias,"Four professional women meet at an East Los Angeles restaurant called Luminarias to share secrets about their careers, love, family, and sex.",2:00,Drama,,,,BS02498
2:00:00,3:00:00,8/11/2011,Miami Ink,Make or Break,"Things are in chaos at Miami Ink.  To put things back on track, Ami gets onboard with Nunez's plan for a new shop, and Darren's surprise return from an extended trip to help out family adds to the good vibe.",1:00,,,,,MI314
3:00:00,3:30:00,8/11/2011,Adrenalina,New York Skate of Mind,Pablo and Zalman go to the Big Apple where they hook up with the 5boro crew to find the best BMX and skate spots in the streets of New York City.,0:30,,,,,ADR515R2
3:30:00,4:00:00,8/11/2011,Adrenalina,Cuba Libre,"Pablo and Zalman travel to Miami to capture the culture of the city as well as one of the most dangerous activities in the water, Freediving. Cuban local, Chris Perez and his dive master, Martin Stepanek show off their skills and  Pablo will scuba-dive to great depths and capture the sport on tape.",0:30,,,,,ADR516R
4:00:00,4:30:00,8/11/2011,Paid Program,,,0:30,,,,,
4:30:00,5:00:00,8/11/2011,Paid Program,,,0:30,,,,,
5:00:00,5:30:00,8/11/2011,Paid Program,,,0:30,,,,,
5:30:00,6:00:00,8/11/2011,Paid Program,,,0:30,,,,,
6:00:00,6:30:00,8/12/2011,Paid Program,,,0:30,,,,,
6:30:00,7:00:00,8/12/2011,Paid Program,,,0:30,,,,,
7:00:00,7:30:00,8/12/2011,Paid Program,,,0:30,,,,,
7:30:00,8:00:00,8/12/2011,Paid Program,,,0:30,,,,,
8:00:00,9:00:00,8/12/2011,Fame,Home Again,"Sherwood is taking some time off school, so a new substitute teacher arrives at the school. Dwight recognizes the woman as his babysitter from years ago and remembers how the woman used to be a very famous singer, but something made her stop singing and she never performed again. Dwight and Doris will help her get back on her feet.",1:00,,,,,FAM321
9:00:00,9:30:00,8/12/2011,Cristina's Court,Hickethier v Timonen,,0:30,,,,,CC3CC079
9:30:00,10:00:00,8/12/2011,Cristina's Court,Tussey v Ludi,,0:30,,,,,CC3CC080
10:00:00,11:00:00,8/12/2011,Operation Osmin,Adriana,"Adriana is an art gallery owner and socialite.  At first glance, she seems to be in great shape but she hides a secret:  belly flab!  Osmin and Adriana butt heads when her fitness regime includes climbing trees and Extreme Housework—a challenge for this REAL Housewife who never cleans her own house!",1:00,,,,,OO105
11:00:00,12:00:00,8/12/2011,Operation Osmin,Drew,Baller Blowout: Somebody call a doctor! This time Osmin’s pushing his recruit so far that the paramedics have to come to the rescue. Watch what happens when New York baller Drew gets slam dunked by the world’s most psychotic trainer!,1:00,,,,,OO106
12:00:00,12:30:00,8/12/2011,Adrenalina,Streetluge,"Street luging, downhill skateboarding and camping.  What can go wrong?  Plenty when Pablo and Zalman meet up with the Rogers brothers for a weekend of downhill mayhem.",0:30,,,,,ADR517R3
12:30:00,13:00:00,8/12/2011,Adrenalina,Freestyle Moto,Sport bike freestyle maniacs Alex Flores and Rick Hart show the guys some up and coming underground activities.  And will the Adrenalina hockey team score?,0:30,,,,,ADR518R
13:00:00,14:00:00,8/12/2011,Operation Osmin,Adriana,"Adriana is an art gallery owner and socialite.  At first glance, she seems to be in great shape but she hides a secret:  belly flab!  Osmin and Adriana butt heads when her fitness regime includes climbing trees and Extreme Housework—a challenge for this REAL Housewife who never cleans her own house!",1:00,,,,,OO105
14:00:00,15:00:00,8/12/2011,Operation Osmin,Drew,Baller Blowout: Somebody call a doctor! This time Osmin’s pushing his recruit so far that the paramedics have to come to the rescue. Watch what happens when New York baller Drew gets slam dunked by the world’s most psychotic trainer!,1:00,,,,,OO106
15:00:00,16:00:00,8/12/2011,Miami Ink,We Are Family,"Things are more hectic than ever in the shop. Dre has to pass her certification test or the shop's out a manager. Darren's in love and he's moving fast. Between a new fiancée and baby on the way, he's facing some big life changes.",1:00,,,,,MI315
16:00:00,17:00:00,8/12/2011,Fame,Home Again,"Sherwood is taking some time off school, so a new substitute teacher arrives at the school. Dwight recognizes the woman as his babysitter from years ago and remembers how the woman used to be a very famous singer, but something made her stop singing and she never performed again. Dwight and Doris will help her get back on her feet.",1:00,,,,,FAM321
17:00:00,17:30:00,8/12/2011,Cristina's Court,Hickethier v Timonen,,0:30,,,,,CC3CC079
17:30:00,18:00:00,8/12/2011,Cristina's Court,Tussey v Ludi,,0:30,,,,,CC3CC080
18:00:00,19:00:00,8/12/2011,Miami Ink,We Are Family,"Things are more hectic than ever in the shop. Dre has to pass her certification test or the shop's out a manager. Darren's in love and he's moving fast. Between a new fiancée and baby on the way, he's facing some big life changes.",1:00,,,,,MI315
19:00:00,20:00:00,8/12/2011,Miami Ink,Tim's Pinups,"Married life has put Yoji under a lot of stress lately, so Ami helps him out by babysitting Syd for the day. Yoji takes the opportunity to go for a quiet lunch with his wife Bridgett, but his nerves get the best of him.",1:00,,,,,MI316
20:00:00,20:30:00,8/12/2011,In Living Color,Gays in the Military,,0:30,,,,,ILC410
20:30:00,21:00:00,8/12/2011,In Living Color,Driving Miss Shott,,0:30,,,,,ILC411
21:00:00,22:00:00,8/12/2011,Miami Ink,House Hunting,"Yoji comes down with a nasty skin condition, needing medical attention. Garver tries his hand at fixing Yoji up, but the job calls for professional assistance. A mysterious odor overtakes the shop, and the guys put Baby Dre on the job.",1:00,,,,,MI317
22:00:00,23:00:00,8/12/2011,Operation Osmin,Drew,Baller Blowout: Somebody call a doctor! This time Osmin’s pushing his recruit so far that the paramedics have to come to the rescue. Watch what happens when New York baller Drew gets slam dunked by the world’s most psychotic trainer!,1:00,,,,,OO106
23:00:00,23:30:00,8/12/2011,In Living Color,Gays in the Military,,0:30,,,,,ILC410
23:30:00,0:00:00,8/12/2011,In Living Color,Driving Miss Shott,,0:30,,,,,ILC411
0:00:00,1:00:00,8/12/2011,Miami Ink,House Hunting,"Yoji comes down with a nasty skin condition, needing medical attention. Garver tries his hand at fixing Yoji up, but the job calls for professional assistance. A mysterious odor overtakes the shop, and the guys put Baby Dre on the job.",1:00,,,,,MI317
1:00:00,2:00:00,8/12/2011,Operation Osmin,Drew,Baller Blowout: Somebody call a doctor! This time Osmin’s pushing his recruit so far that the paramedics have to come to the rescue. Watch what happens when New York baller Drew gets slam dunked by the world’s most psychotic trainer!,1:00,,,,,OO106
2:00:00,3:00:00,8/12/2011,Miami Ink,Tim's Pinups,"Married life has put Yoji under a lot of stress lately, so Ami helps him out by babysitting Syd for the day. Yoji takes the opportunity to go for a quiet lunch with his wife Bridgett, but his nerves get the best of him.",1:00,,,,,MI316
3:00:00,3:30:00,8/12/2011,Latino 101,Sex Schoolin',"Nothing is off limits!  Learn about the birds and the bees from LATINO 101’s greatest minds; why your parents yelled at you about 'doing it,' what 'punching donkeys' has to do with animal cruelty and why Dirty Sanchez is a filthy, filthy man!",0:30,,,,,LAT204R
