"04:30:00","05:00:00","08/01/2011","Paid Program","","","00:30","","","","",""
"05:00:00","05:30:00","08/01/2011","Paid Program","","","00:30","","","","",""
"05:30:00","06:00:00","08/01/2011","Paid Program","","","00:30","","","","",""
"06:00:00","06:30:00","08/02/2011","Paid Program","","","00:30","","","","",""
"06:30:00","07:00:00","08/02/2011","Paid Program","","","00:30","","","","",""
"07:00:00","07:30:00","08/02/2011","Paid Program","","","00:30","","","","",""
"07:30:00","08:00:00","08/02/2011","Paid Program","","","00:30","","","","",""
"08:00:00","09:00:00","08/02/2011","Fame","Bottle of Blues","Mrs. Berg is surprised to find out she got an inheritance. Doris tries to convince everyone to help her cure her ex-boyfriend of alcohol.","01:00","","","","","FAM313"
"09:00:00","09:30:00","08/02/2011","Cristina's Court","Hayes v Mitchell","","00:30","","","","","CC3CC063"
"09:30:00","10:00:00","08/02/2011","Cristina's Court","Sams v Guthrie","","00:30","","","","","CC3CC064"
"10:00:00","11:00:00","08/02/2011","Model Latina","Final 4 Fiesta","The pressure’s at an all-time high as the final four girls rev up for an automotive challenge. Each model must create an alter-ego for a sexy Ford Fiesta photo shoot. Which one will go the distance? And which one will storm off the set?!!","01:00","","","","","ML310R"
"11:00:00","12:00:00","08/02/2011","Model Latina","Model Retake","It’s been one helluva season for Model Latina! Before we get down to the final cliffhangers, take a peek at the highs and lows of the girls’ NYC adventures. Commercial shoots, big city clubs, bikini challenges, and more!","01:00","","","","","ML311R"
"12:00:00","12:30:00","08/02/2011","Styleyes","Underground Miami","","00:30","Variety","","Fashion,Magazine,Variety","Fashion,Magazine,Variety","SE313R"
"12:30:00","13:00:00","08/02/2011","Styleyes","The Eyes Have It","Kelly and Stephanie meet for the first time.","00:30","Variety","","Fashion,Magazine,Variety","Fashion,Magazine,Variety","SE201R"
"13:00:00","14:00:00","08/02/2011","Model Latina","Final 4 Fiesta","The pressure’s at an all-time high as the final four girls rev up for an automotive challenge. Each model must create an alter-ego for a sexy Ford Fiesta photo shoot. Which one will go the distance? And which one will storm off the set?!!","01:00","","","","","ML310R"
"14:00:00","15:00:00","08/02/2011","Model Latina","Model Retake","It’s been one helluva season for Model Latina! Before we get down to the final cliffhangers, take a peek at the highs and lows of the girls’ NYC adventures. Commercial shoots, big city clubs, bikini challenges, and more!","01:00","","","","","ML311R"
"15:00:00","16:00:00","08/02/2011","Miami Ink","Kat's Cooking","","01:00","","","","","MI229"
"16:00:00","17:00:00","08/02/2011","Fame","Bottle of Blues","Mrs. Berg is surprised to find out she got an inheritance. Doris tries to convince everyone to help her cure her ex-boyfriend of alcohol.","01:00","","","","","FAM313"
"17:00:00","17:30:00","08/02/2011","Cristina's Court","Hayes v Mitchell","","00:30","","","","","CC3CC063"
"17:30:00","18:00:00","08/02/2011","Cristina's Court","Sams v Guthrie","","00:30","","","","","CC3CC064"
"18:00:00","19:00:00","08/02/2011","Miami Ink","Kat's Cooking","","01:00","","","","","MI229"
"19:00:00","20:00:00","08/02/2011","Miami Ink","Yoji's Dilemma","","01:00","","","","","MI230"
"20:00:00","20:30:00","08/02/2011","In Living Color","The Fist That Rocks the Cradle","","00:30","","","","","ILC319"
"20:30:00","21:00:00","08/02/2011","In Living Color","Club Ozone","","00:30","","","","","ILC320"
"21:00:00","22:00:00","08/02/2011","Operation Osmin","Adriana","Adriana is an art gallery owner and socialite.  At first glance, she seems to be in great shape but she hides a secret:  belly flab!  Osmin and Adriana butt heads when her fitness regime includes climbing trees and Extreme Housework—a challenge for this REAL Housewife who never cleans her own house!","01:00","","","","","OO105"
"22:00:00","23:00:00","08/02/2011","Operation Osmin","Khalia","Khalia’s curvy shape is getting her down, so she spends a lot of time in bed depressed and eating her favorite food—cheese!  Osmin pushes Khalia to conquer both her fears and curves by working out in a bikini and running through an abandoned building.  Will Osmin’s efforts get Khalia into her old jeans?","01:00","","","","","OO104R"
"23:00:00","23:30:00","08/02/2011","In Living Color","The Fist That Rocks the Cradle","","00:30","","","","","ILC319"
"23:30:00","00:00:00","08/02/2011","In Living Color","Club Ozone","","00:30","","","","","ILC320"
"00:00:00","01:00:00","08/02/2011","Operation Osmin","Adriana","Adriana is an art gallery owner and socialite.  At first glance, she seems to be in great shape but she hides a secret:  belly flab!  Osmin and Adriana butt heads when her fitness regime includes climbing trees and Extreme Housework—a challenge for this REAL Housewife who never cleans her own house!","01:00","","","","","OO105"
"01:00:00","02:00:00","08/02/2011","Operation Osmin","Khalia","Khalia’s curvy shape is getting her down, so she spends a lot of time in bed depressed and eating her favorite food—cheese!  Osmin pushes Khalia to conquer both her fears and curves by working out in a bikini and running through an abandoned building.  Will Osmin’s efforts get Khalia into her old jeans?","01:00","","","","","OO104R"
"02:00:00","03:00:00","08/02/2011","Miami Ink","Yoji's Dilemma","","01:00","","","","","MI230"
"03:00:00","03:30:00","08/02/2011","Adrenalina","Home Sweet Home","Pablo shows Zalman and Belkys around extreme sports-friendly sunny San Diego.","00:30","","","","","ADR507R"
"03:30:00","04:00:00","08/02/2011","Adrenalina","Crash Course","The crew gets coached in rally car driving by former pro, Ivor Wigham.","00:30","","","","","ADR508R"
"04:00:00","04:30:00","08/02/2011","Paid Program","","","00:30","","","","",""
"04:30:00","05:00:00","08/02/2011","Paid Program","","","00:30","","","","",""
"05:00:00","05:30:00","08/02/2011","Paid Program","","","00:30","","","","",""
"05:30:00","06:00:00","08/02/2011","Paid Program","","","00:30","","","","",""
"06:00:00","06:30:00","08/03/2011","Paid Program","","","00:30","","","","",""
"06:30:00","07:00:00","08/03/2011","Paid Program","","","00:30","","","","",""
"07:00:00","07:30:00","08/03/2011","Paid Program","","","00:30","","","","",""
"07:30:00","08:00:00","08/03/2011","Paid Program","","","00:30","","","","",""
"08:00:00","09:00:00","08/03/2011","Fame","Lisa's Song","While rehearsing 'The Gypsy Queen,' Doris feels like she's being contacted by a ghost. The ghost wants to finish her performance which she never could because she died before she could perform. Doris helps her. Also, Mrs. Sherwood tries to convince Mrs. Berg to be a substitute teacher.","01:00","","","","","FAM314"
"09:00:00","09:30:00","08/03/2011","Cristina's Court","Phillips-Reitsma v Eversole","","00:30","","","","","CC3CC065"
"09:30:00","10:00:00","08/03/2011","Cristina's Court","Branon v Nguyen","","00:30","","","","","CC3CC066"
"10:00:00","11:00:00","08/03/2011","Operation Osmin","Khalia","Khalia’s curvy shape is getting her down, so she spends a lot of time in bed depressed and eating her favorite food—cheese!  Osmin pushes Khalia to conquer both her fears and curves by working out in a bikini and running through an abandoned building.  Will Osmin’s efforts get Khalia into her old jeans?","01:00","","","","","OO104R"
"11:00:00","12:00:00","08/03/2011","Operation Osmin","Adriana","Adriana is an art gallery owner and socialite.  At first glance, she seems to be in great shape but she hides a secret:  belly flab!  Osmin and Adriana butt heads when her fitness regime includes climbing trees and Extreme Housework—a challenge for this REAL Housewife who never cleans her own house!","01:00","","","","","OO105"
"12:00:00","12:30:00","08/03/2011","Adrenalina","Home Sweet Home","Pablo shows Zalman and Belkys around extreme sports-friendly sunny San Diego.","00:30","","","","","ADR507R"
"12:30:00","13:00:00","08/03/2011","Adrenalina","Crash Course","The crew gets coached in rally car driving by former pro, Ivor Wigham.","00:30","","","","","ADR508R"
"13:00:00","14:00:00","08/03/2011","Operation Osmin","Khalia","Khalia’s curvy shape is getting her down, so she spends a lot of time in bed depressed and eating her favorite food—cheese!  Osmin pushes Khalia to conquer both her fears and curves by working out in a bikini and running through an abandoned building.  Will Osmin’s efforts get Khalia into her old jeans?","01:00","","","","","OO104R"
"14:00:00","15:00:00","08/03/2011","Operation Osmin","Adriana","Adriana is an art gallery owner and socialite.  At first glance, she seems to be in great shape but she hides a secret:  belly flab!  Osmin and Adriana butt heads when her fitness regime includes climbing trees and Extreme Housework—a challenge for this REAL Housewife who never cleans her own house!","01:00","","","","","OO105"
"15:00:00","16:00:00","08/03/2011","Miami Ink","American Chopper","","01:00","","","","","MI231"
"16:00:00","17:00:00","08/03/2011","Fame","Lisa's Song","While rehearsing 'The Gypsy Queen,' Doris feels like she's being contacted by a ghost. The ghost wants to finish her performance which she never could because she died before she could perform. Doris helps her. Also, Mrs. Sherwood tries to convince Mrs. Berg to be a substitute teacher.","01:00","","","","","FAM314"
"17:00:00","17:30:00","08/03/2011","Cristina's Court","Phillips-Reitsma v Eversole","","00:30","","","","","CC3CC065"
"17:30:00","18:00:00","08/03/2011","Cristina's Court","Branon v Nguyen","","00:30","","","","","CC3CC066"
"18:00:00","19:00:00","08/03/2011","Miami Ink","American Chopper","","01:00","","","","","MI231"
"19:00:00","20:00:00","08/03/2011","Miami Ink","Amy and Nunez Buy a Bar","","01:00","","","","","MI232"
"20:00:00","20:30:00","08/03/2011","In Living Color","Anton and the Green Card","","00:30","","","","","ILC321"
"20:30:00","21:00:00","08/03/2011","In Living Color","Player's Club","","00:30","","","","","ILC322"
"21:00:00","22:00:00","08/03/2011","NYPD Blue","Personal Foul","","01:00","","","","","NYPD108"
"22:00:00","23:00:00","08/03/2011","Hill Street Blues","Life, Death, Eternity, Etc.","","01:00","","","","","HSB110"
"23:00:00","23:30:00","08/03/2011","In Living Color","Anton and the Green Card","","00:30","","","","","ILC321"
"23:30:00","00:00:00","08/03/2011","In Living Color","Player's Club","","00:30","","","","","ILC322"
"00:00:00","01:00:00","08/03/2011","NYPD Blue","Personal Foul","","01:00","","","","","NYPD108"
"01:00:00","02:00:00","08/03/2011","Hill Street Blues","Life, Death, Eternity, Etc.","","01:00","","","","","HSB110"
"02:00:00","03:00:00","08/03/2011","Miami Ink","Amy and Nunez Buy a Bar","","01:00","","","","","MI232"
"03:00:00","03:30:00","08/03/2011","Latino 101","Single Studies","Ready to delve into the Latino singles scene? We’re tossing out the all-time cheesiest pick-up lines, first date disaster stories, and exactly what we really look for in the opposite sex…Here’s a hint, deep pockets and booty!","00:30","","","","","LAT203R"
"03:30:00","04:00:00","08/03/2011","Latino 101","Sex Schoolin'","Nothing is off limits!  Learn about the birds and the bees from LATINO 101’s greatest minds; why your parents yelled at you about 'doing it,' what 'punching donkeys' has to do with animal cruelty and why Dirty Sanchez is a filthy, filthy man!","00:30","","","","","LAT204R"
"04:00:00","04:30:00","08/03/2011","Paid Program","","","00:30","","","","",""
"04:30:00","05:00:00","08/03/2011","Paid Program","","","00:30","","","","",""
"05:00:00","05:30:00","08/03/2011","Paid Program","","","00:30","","","","",""
"05:30:00","06:00:00","08/03/2011","Paid Program","","","00:30","","","","",""
"06:00:00","06:30:00","08/04/2011","Paid Program","","","00:30","","","","",""
"06:30:00","07:00:00","08/04/2011","Paid Program","","","00:30","","","","",""
"07:00:00","07:30:00","08/04/2011","Paid Program","","","00:30","","","","",""
"07:30:00","08:00:00","08/04/2011","Paid Program","","","00:30","","","","",""
"08:00:00","09:00:00","08/04/2011","Fame","A Way of Winning","Doris ends up undercover as an elderly woman, as a part of a school acting assignment. Accidentally, an elderly man falls in love with her. Morloch wants Leroy to go for a college scholarship after learning about Leroy's success in high school.","01:00","","","","","FAM315"
"09:00:00","09:30:00","08/04/2011","Cristina's Court","Thomas v Prietto","","00:30","","","","","CC3CC067"
"09:30:00","10:00:00","08/04/2011","Cristina's Court","Schamlzer v Sisneros & Nelson","","00:30","","","","","CC3CC068"
"10:00:00","10:30:00","08/04/2011","Adrenalina","Adrenaline High","The Adrenalina team pack their bags and heads to Sebastian, Florida to check out this high flying, thrill seeking sport.","00:30","","","","","ADR509R2"
"10:30:00","11:00:00","08/04/2011","Adrenalina","Fantasy Islands","Pablo and Zalman head to Indonesia in search of the perfect wave, while Belkys studies abroad at a surfing school in Puerto Rico.","00:30","","","","","ADR510R"
"11:00:00","12:00:00","08/04/2011","Prison Break","Otis","Mahone uses LJ as bait to trap Lincoln and Michael.  T-Bag gets reunited with his severed hand and a desperate courthouse rescue brings the brothers face to face with their pursuer.","01:00","","","","","PBK202"
"12:00:00","13:00:00","08/04/2011","Prison Break","Scan","Michael's most valuable asset falls into Mahone's hands.  The Governeor makes a shocking ammouncement to Sara and Sucre and C-Note try to reunite with their families, no matter what the cost.","01:00","","","","","PBK203"
"13:00:00","14:00:00","08/04/2011","Prison Break","Otis","Mahone uses LJ as bait to trap Lincoln and Michael.  T-Bag gets reunited with his severed hand and a desperate courthouse rescue brings the brothers face to face with their pursuer.","01:00","","","","","PBK202"
"14:00:00","15:00:00","08/04/2011","Prison Break","Scan","Michael's most valuable asset falls into Mahone's hands.  The Governeor makes a shocking ammouncement to Sara and Sucre and C-Note try to reunite with their families, no matter what the cost.","01:00","","","","","PBK203"
"15:00:00","16:00:00","08/04/2011","Miami Ink","Tensions Rock The Shop","","01:00","","","","","MI233"
"16:00:00","17:00:00","08/04/2011","Fame","A Way of Winning","Doris ends up undercover as an elderly woman, as a part of a school acting assignment. Accidentally, an elderly man falls in love with her. Morloch wants Leroy to go for a college scholarship after learning about Leroy's success in high school.","01:00","","","","","FAM315"
"17:00:00","17:30:00","08/04/2011","Cristina's Court","Thomas v Prietto","","00:30","","","","","CC3CC067"
"17:30:00","18:00:00","08/04/2011","Cristina's Court","Schamlzer v Sisneros & Nelson","","00:30","","","","","CC3CC068"
"18:00:00","19:00:00","08/04/2011","Miami Ink","Tensions Rock The Shop","","01:00","","","","","MI233"
"19:00:00","20:00:00","08/04/2011","Miami Ink","New Artist Search","","01:00","","","","","MI301"
"20:00:00","20:30:00","08/04/2011","In Living Color","The Last Man on Earth","","00:30","","","","","ILC323"
"20:30:00","21:00:00","08/04/2011","In Living Color","Cousin Elsee","","00:30","","","","","ILC324"
"21:00:00","22:00:00","08/04/2011","LA Law","El Sid","","01:00","","","","","LAL112"
"22:00:00","23:00:00","08/04/2011","Chicago Hope","Genevieve And The Fat Boy","","01:00","","","","","CH105"
"23:00:00","23:30:00","08/04/2011","In Living Color","The Last Man on Earth","","00:30","","","","","ILC323"
"23:30:00","00:00:00","08/04/2011","In Living Color","Cousin Elsee","","00:30","","","","","ILC324"
"00:00:00","01:00:00","08/04/2011","LA Law","El Sid","","01:00","","","","","LAL112"
"01:00:00","02:00:00","08/04/2011","Chicago Hope","Genevieve And The Fat Boy","","01:00","","","","","CH105"
"02:00:00","03:00:00","08/04/2011","Miami Ink","New Artist Search","","01:00","","","","","MI301"
"03:00:00","03:30:00","08/04/2011","Adrenalina","Adrenaline High","The Adrenalina team pack their bags and heads to Sebastian, Florida to check out this high flying, thrill seeking sport.","00:30","","","","","ADR509R2"
"03:30:00","04:00:00","08/04/2011","Adrenalina","Fantasy Islands","Pablo and Zalman head to Indonesia in search of the perfect wave, while Belkys studies abroad at a surfing school in Puerto Rico.","00:30","","","","","ADR510R"
"04:00:00","04:30:00","08/04/2011","Paid Program","","","00:30","","","","",""
"04:30:00","05:00:00","08/04/2011","Paid Program","","","00:30","","","","",""
"05:00:00","05:30:00","08/04/2011","Paid Program","","","00:30","","","","",""
"05:30:00","06:00:00","08/04/2011","Paid Program","","","00:30","","","","",""
"06:00:00","06:30:00","08/05/2011","Paid Program","","","00:30","","","","",""
"06:30:00","07:00:00","08/05/2011","Paid Program","","","00:30","","","","",""
"07:00:00","07:30:00","08/05/2011","Paid Program","","","00:30","","","","",""
"07:30:00","08:00:00","08/05/2011","Paid Program","","","00:30","","","","",""
"08:00:00","09:00:00","08/05/2011","Fame","Stages","Holly is happy when her mother moves in with her, but it soon turns out to be a big mistake when her mother starts getting in her way. Sherwood must react when Morloch becomes the victim of a post-hypnotic suggestion.","01:00","","","","","FAM316"
"09:00:00","09:30:00","08/05/2011","Cristina's Court","Reed v Landry","","00:30","","","","","CC3CC069"
"09:30:00","10:00:00","08/05/2011","Cristina's Court","Stark v Vernier","","00:30","","","","","CC3CC070"
"10:00:00","11:00:00","08/05/2011","Operation Osmin","Khalia","Khalia’s curvy shape is getting her down, so she spends a lot of time in bed depressed and eating her favorite food—cheese!  Osmin pushes Khalia to conquer both her fears and curves by working out in a bikini and running through an abandoned building.  Will Osmin’s efforts get Khalia into her old jeans?","01:00","","","","","OO104R"
"11:00:00","12:00:00","08/05/2011","Operation Osmin","Adriana","Adriana is an art gallery owner and socialite.  At first glance, she seems to be in great shape but she hides a secret:  belly flab!  Osmin and Adriana butt heads when her fitness regime includes climbing trees and Extreme Housework—a challenge for this REAL Housewife who never cleans her own house!","01:00","","","","","OO105"
"12:00:00","12:30:00","08/05/2011","Adrenalina","Cross Country Fan","An Adrenalina fan treats the trio to a day full of extreme sports in Puerto Rico.","00:30","","","","","ADR511R"
"12:30:00","13:00:00","08/05/2011","Adrenalina","Behind the Snow","Our hosts learn the ins and outs of producing snowboarding/skiing films.","00:30","","","","","ADR512R"
"13:00:00","14:00:00","08/05/2011","Operation Osmin","Khalia","Khalia’s curvy shape is getting her down, so she spends a lot of time in bed depressed and eating her favorite food—cheese!  Osmin pushes Khalia to conquer both her fears and curves by working out in a bikini and running through an abandoned building.  Will Osmin’s efforts get Khalia into her old jeans?","01:00","","","","","OO104R"
"14:00:00","15:00:00","08/05/2011","Operation Osmin","Adriana","Adriana is an art gallery owner and socialite.  At first glance, she seems to be in great shape but she hides a secret:  belly flab!  Osmin and Adriana butt heads when her fitness regime includes climbing trees and Extreme Housework—a challenge for this REAL Housewife who never cleans her own house!","01:00","","","","","OO105"
"15:00:00","16:00:00","08/05/2011","Miami Ink","Staff, Staff, Staff","","01:00","","","","","MI302"
"16:00:00","17:00:00","08/05/2011","Fame","Stages","Holly is happy when her mother moves in with her, but it soon turns out to be a big mistake when her mother starts getting in her way. Sherwood must react when Morloch becomes the victim of a post-hypnotic suggestion.","01:00","","","","","FAM316"
"17:00:00","17:30:00","08/05/2011","Cristina's Court","Reed v Landry","","00:30","","","","","CC3CC069"
"17:30:00","18:00:00","08/05/2011","Cristina's Court","Stark v Vernier","","00:30","","","","","CC3CC070"
"18:00:00","19:00:00","08/05/2011","Miami Ink","Staff, Staff, Staff","","01:00","","","","","MI302"
"19:00:00","20:00:00","08/05/2011","Miami Ink","Old Friends","","01:00","","","","","MI303"
"20:00:00","20:30:00","08/05/2011","In Living Color","Anton Gets Rich","","00:30","","","","","ILC325"
"20:30:00","21:00:00","08/05/2011","In Living Color","Men on Football","","00:30","","","","","ILC326"
"21:00:00","22:00:00","08/05/2011","Miami Ink","Facing Changes","","01:00","","","","","MI304"
"22:00:00","23:00:00","08/05/2011","Operation Osmin","Adriana","Adriana is an art gallery owner and socialite.  At first glance, she seems to be in great shape but she hides a secret:  belly flab!  Osmin and Adriana butt heads when her fitness regime includes climbing trees and Extreme Housework—a challenge for this REAL Housewife who never cleans her own house!","01:00","","","","","OO105"
"23:00:00","23:30:00","08/05/2011","In Living Color","Anton Gets Rich","","00:30","","","","","ILC325"
"23:30:00","00:00:00","08/05/2011","In Living Color","Men on Football","","00:30","","","","","ILC326"
"00:00:00","01:00:00","08/05/2011","Miami Ink","Facing Changes","","01:00","","","","","MI304"
"01:00:00","02:00:00","08/05/2011","Operation Osmin","Adriana","Adriana is an art gallery owner and socialite.  At first glance, she seems to be in great shape but she hides a secret:  belly flab!  Osmin and Adriana butt heads when her fitness regime includes climbing trees and Extreme Housework—a challenge for this REAL Housewife who never cleans her own house!","01:00","","","","","OO105"
"02:00:00","03:00:00","08/05/2011","Miami Ink","Old Friends","","01:00","","","","","MI303"
"03:00:00","03:30:00","08/05/2011","Latino 101","Advanced Studies","Ready for some advanced lessons? We’re exploring the historical Latino facts no one seems to remember, WTF is up with Arizona today, and future predictions of Lowriders in space!  Discover where we’ve been, where we are and where we think we’ll be.","00:30","","","","","LAT213R"
"03:30:00","04:00:00","08/05/2011","Latino 101","Women's Studies","Welcome to Ladies Night, it’s about to get real!  We reveal ladies’ room secrets, why childbirth is torture for our chicas and the real disadvantages of breast feeding in public.","00:30","","","","","LAT202R"
"04:00:00","04:30:00","08/05/2011","Paid Program","","","00:30","","","","",""
"04:30:00","05:00:00","08/05/2011","Paid Program","","","00:30","","","","",""
"05:00:00","05:30:00","08/05/2011","Paid Program","","","00:30","","","","",""
"05:30:00","06:00:00","08/05/2011","Paid Program","","","00:30","","","","",""
"06:00:00","06:30:00","08/06/2011","Paid Program","","","00:30","","","","",""
"06:30:00","07:00:00","08/06/2011","Paid Program","","","00:30","","","","",""
"07:00:00","07:30:00","08/06/2011","Paid Program","","","00:30","","","","",""
"07:30:00","08:00:00","08/06/2011","Paid Program","","","00:30","","","","",""
"08:00:00","09:00:00","08/06/2011","Model Latina","Final 4 Fiesta","The pressure’s at an all-time high as the final four girls rev up for an automotive challenge. Each model must create an alter-ego for a sexy Ford Fiesta photo shoot. Which one will go the distance? And which one will storm off the set?!!","01:00","","","","","ML310R"
"09:00:00","10:00:00","08/06/2011","Model Latina","Model Retake","It’s been one helluva season for Model Latina! Before we get down to the final cliffhangers, take a peek at the highs and lows of the girls’ NYC adventures. Commercial shoots, big city clubs, bikini challenges, and more!","01:00","","","","","ML311R"
"10:00:00","11:00:00","08/06/2011","Miami Ink","Garver Gets Commissioned","","01:00","","","","","MI305"
"11:00:00","12:00:00","08/06/2011","Miami Ink","Viva Las Vegas","","01:00","","","","","MI306"
"12:00:00","13:00:00","08/06/2011","Prison Break","First Down","Bellick captures Michael and his team but it's not the police reward he's after.  Nika sets someone up, but we don't know who and Abruzzi's need for revenge will force him to pay the ultimate price.","01:00","","","","","PBK204"
"13:00:00","14:00:00","08/06/2011","Prison Break","Map 1213","The brothers finally arrive in Utah, only to discover they're not alone.  Sucre is left waiting at the altar.  C-Note leaps for his life and the Double K Ranch will not give up it's secrets easily.","01:00","","","","","PBK205"
"14:00:00","15:00:00","08/06/2011","Prison Break","First Down","Bellick captures Michael and his team but it's not the police reward he's after.  Nika sets someone up, but we don't know who and Abruzzi's need for revenge will force him to pay the ultimate price.","01:00","","","","","PBK204"
"15:00:00","16:00:00","08/06/2011","Prison Break","Map 1213","The brothers finally arrive in Utah, only to discover they're not alone.  Sucre is left waiting at the altar.  C-Note leaps for his life and the Double K Ranch will not give up it's secrets easily.","01:00","","","","","PBK205"
"16:00:00","17:00:00","08/06/2011","Miami Ink","Garver Gets Commissioned","","01:00","","","","","MI305"
"17:00:00","18:00:00","08/06/2011","Miami Ink","Viva Las Vegas","","01:00","","","","","MI306"
"18:00:00","18:30:00","08/06/2011","In Living Color","Michael Bolton","","00:30","","","","","ILC327"
"18:30:00","21:00:00","08/06/2011","nuvo TV Cinema:","Girlfight","Diana (Michelle Rodriguez), without her father knowing it, trains as a boxer and achieves impressive success, blazing new trails for female boxers","02:30","","","","","BS02461"
"21:00:00","23:30:00","08/06/2011","nuvo TV Cinema:","Girlfight","Diana (Michelle Rodriguez), without her father knowing it, trains as a boxer and achieves impressive success, blazing new trails for female boxers","02:30","","","","","BS02461"
"23:30:00","02:00:00","08/06/2011","nuvo TV Cinema:","Girlfight","Diana (Michelle Rodriguez), without her father knowing it, trains as a boxer and achieves impressive success, blazing new trails for female boxers","02:30","","","","","BS02461"
"02:00:00","02:30:00","08/06/2011","In Living Color","Michael Bolton","","00:30","","","","","ILC327"
